,CityCode,City,Title,Label,CityCount,CityPercent,RegionCount,RegionPercent,CountryCount,CountryPercent,CityCountNum,CityPercentNum
1200,40601,Hope Valley,Employment status of parents,"Both employed, worked part-time",68,3.9,"16,589",4.6,"203,596",4.1,68.0,3.9
1201,40601,Hope Valley,Employment status of parents,"One employed full-time, one part-time",364,21.1,"83,567",23.0,"1,086,460",21.7,364.0,21.1
1202,40601,Hope Valley,Employment status of parents,"One employed full-time, other not working",223,12.9,"47,483",13.1,"749,886",15.0,223.0,12.9
1203,40601,Hope Valley,Employment status of parents,"One employed part-time, other not working",113,6.5,"23,992",6.6,"302,037",6.0,113.0,6.5
1204,40601,Hope Valley,Employment status of parents,Both not working,550,31.8,"84,108",23.1,"1,006,697",20.1,550.0,31.8
1205,40601,Hope Valley,Employment status of parents,Other (includes away from work),79,4.6,"18,943",5.2,"264,145",5.3,79.0,4.6
1206,40601,Hope Valley,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),69,4.0,"21,592",5.9,"311,381",6.2,69.0,4.0
1207,40601,Hope Valley,Dwelling count,Occupied private dwellings,"3,120",92.2,"638,782",87.4,"8,286,073",88.8,3120.0,92.2
1208,40601,Hope Valley,Dwelling count,Unoccupied private dwellings,263,7.8,"92,242",12.6,"1,039,874",11.2,263.0,7.8
1209,40601,Hope Valley,Dwelling structure,Separate house,"2,445",78.4,"496,799",77.8,"6,041,788",72.9,2445.0,78.4
1210,40601,Hope Valley,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",581,18.6,"94,510",14.8,"1,055,016",12.7,581.0,18.6
1211,40601,Hope Valley,Dwelling structure,Flat or apartment,84,2.7,"42,003",6.6,"1,087,434",13.1,84.0,2.7
1212,40601,Hope Valley,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
1213,40601,Hope Valley,Number of bedrooms,None (includes bedsitters),3,0.1,"1,611",0.3,"39,769",0.5,3.0,0.1
1214,40601,Hope Valley,Number of bedrooms,1 bedroom,65,2.1,"21,505",3.4,"411,252",5.0,65.0,2.1
1215,40601,Hope Valley,Number of bedrooms,2 bedrooms,835,26.7,"118,792",18.6,"1,562,759",18.9,835.0,26.7
1216,40601,Hope Valley,Number of bedrooms,3 bedrooms,"1,535",49.1,"333,035",52.1,"3,403,190",41.1,1535.0,49.1
1217,40601,Hope Valley,Number of bedrooms,4 or more bedrooms,617,19.8,"150,400",23.5,"2,670,758",32.2,617.0,19.8
1218,40601,Hope Valley,Number of bedrooms,Number of bedrooms not stated,69,2.2,"13,455",2.1,"198,351",2.4,69.0,2.2
1219,40601,Hope Valley,Number of bedrooms,Average number of bedrooms per dwelling,2.9,--,3,--,3.1,--,2.9,0.0
1220,40601,Hope Valley,Number of bedrooms,Average number of people per household,2.3,--,2.4,--,2.6,--,2.3,0.0
1221,40601,Hope Valley,Tenure,Owned outright,"1,021",32.7,"205,531",32.2,"2,565,695",31.0,1021.0,32.7
1222,40601,Hope Valley,Tenure,Owned with a mortgage,"1,013",32.4,"225,670",35.3,"2,855,222",34.5,1013.0,32.4
1223,40601,Hope Valley,Tenure,Rented,601,19.3,"182,180",28.5,"2,561,302",30.9,601.0,19.3
1224,40601,Hope Valley,Tenure,Other tenure type,404,12.9,"9,847",1.5,"78,994",1.0,404.0,12.9
1225,40601,Hope Valley,Tenure,Tenure type not stated,83,2.7,"15,566",2.4,"224,869",2.7,83.0,2.7
1226,40601,Hope Valley,Household income,Less than $650 gross weekly income,--,26.5,--,23.8,--,20.0,0.0,26.5
1227,40601,Hope Valley,Household income,More than $3000 gross weekly income,--,6.5,--,10.7,--,16.4,0.0,6.5
1228,40601,Hope Valley,Number of registered motor vehicles,None,252,8.1,"47,848",7.5,"623,829",7.5,252.0,8.1
1229,40601,Hope Valley,Number of registered motor vehicles,1 motor vehicle,"1,307",41.9,"228,940",35.8,"2,881,485",34.8,1307.0,41.9
1230,40601,Hope Valley,Number of registered motor vehicles,2 motor vehicles,"1,013",32.5,"229,930",36.0,"2,999,184",36.2,1013.0,32.5
1231,40601,Hope Valley,Number of registered motor vehicles,3 or more vehicles,445,14.3,"112,047",17.5,"1,496,382",18.1,445.0,14.3
1232,40601,Hope Valley,Number of registered motor vehicles,Number of motor vehicles not stated,100,3.2,"20,017",3.1,"285,197",3.4,100.0,3.2
1233,40601,Hope Valley,Dwelling internet connection,Internet not accessed from dwelling,599,19.2,"108,737",17.0,"1,172,415",14.1,599.0,19.2
1234,40601,Hope Valley,Dwelling internet connection,Internet accessed from dwelling,"2,447",78.4,"515,114",80.6,"6,892,165",83.2,2447.0,78.4
1235,40601,Hope Valley,Dwelling internet connection,Not stated,76,2.4,"14,941",2.3,"221,494",2.7,76.0,2.4
1236,40891,Modbury,People,Male,"2,573",49.1,"825,997",49.3,"11,546,638",49.3,2573.0,49.1
1237,40891,Modbury,People,Female,"2,671",50.9,"850,652",50.7,"11,855,248",50.7,2671.0,50.9
1238,40891,Modbury,People,Aboriginal and/or Torres Strait Islander people,88,1.7,"34,184",2.0,"649,171",2.8,88.0,1.7
1239,40891,Modbury,Age,Median age,37,--,40,--,38,--,37.0,0.0
1240,40891,Modbury,Age,0-4 years,329,6.3,"97,072",5.8,"1,464,779",6.3,329.0,6.3
1241,40891,Modbury,Age,5-9 years,254,4.8,"100,466",6.0,"1,502,646",6.4,254.0,4.8
1242,40891,Modbury,Age,10-14 years,233,4.4,"95,461",5.7,"1,397,183",6.0,233.0,4.4
1243,40891,Modbury,Age,15-19 years,267,5.1,"100,686",6.0,"1,421,595",6.1,267.0,5.1
1244,40891,Modbury,Age,20-24 years,404,7.7,"107,986",6.4,"1,566,793",6.7,404.0,7.7
1245,40891,Modbury,Age,25-29 years,424,8.1,"107,361",6.4,"1,664,602",7.1,424.0,8.1
1246,40891,Modbury,Age,30-34 years,462,8.8,"110,751",6.6,"1,703,847",7.3,462.0,8.8
1247,40891,Modbury,Age,35-39 years,388,7.4,"102,818",6.1,"1,561,679",6.7,388.0,7.4
1248,40891,Modbury,Age,40-44 years,318,6.1,"106,650",6.4,"1,583,257",6.8,318.0,6.1
1249,40891,Modbury,Age,45-49 years,286,5.5,"113,619",6.8,"1,581,455",6.8,286.0,5.5
1250,40891,Modbury,Age,50-54 years,274,5.2,"113,272",6.8,"1,523,551",6.5,274.0,5.2
1251,40891,Modbury,Age,55-59 years,262,5.0,"111,896",6.7,"1,454,332",6.2,262.0,5.0
1252,40891,Modbury,Age,60-64 years,257,4.9,"102,028",6.1,"1,299,397",5.6,257.0,4.9
1253,40891,Modbury,Age,65-69 years,279,5.3,"96,286",5.7,"1,188,999",5.1,279.0,5.3
1254,40891,Modbury,Age,70-74 years,231,4.4,"72,563",4.3,"887,716",3.8,231.0,4.4
1255,40891,Modbury,Age,75-79 years,239,4.6,"53,885",3.2,"652,657",2.8,239.0,4.6
1256,40891,Modbury,Age,80-84 years,182,3.5,"39,374",2.3,"460,549",2.0,182.0,3.5
1257,40891,Modbury,Age,85 years and over,152,2.9,"44,479",2.7,"486,842",2.1,152.0,2.9
1258,40891,Modbury,Registered marital status,Married,"1,992",44.9,"659,638",47.7,"9,148,218",48.1,1992.0,44.9
1259,40891,Modbury,Registered marital status,Separated,137,3.1,"44,199",3.2,"608,059",3.2,137.0,3.1
1260,40891,Modbury,Registered marital status,Divorced,386,8.7,"127,916",9.2,"1,626,890",8.5,386.0,8.7
1261,40891,Modbury,Registered marital status,Widowed,323,7.3,"83,281",6.0,"985,204",5.2,323.0,7.3
1262,40891,Modbury,Registered marital status,Never married,"1,598",36.0,"468,621",33.9,"6,668,910",35.0,1598.0,36.0
1263,40891,Modbury,Social marital status,Registered marriage,"1,792",46.3,"582,236",47.4,"8,001,141",47.7,1792.0,46.3
1264,40891,Modbury,Social marital status,De facto marriage,333,8.6,"126,020",10.3,"1,751,731",10.4,333.0,8.6
1265,40891,Modbury,Social marital status,Not married,"1,746",45.1,"520,539",42.4,"7,024,973",41.9,1746.0,45.1
1266,40891,Modbury,Education,Preschool,62,4.3,"20,292",4.2,"347,621",4.8,62.0,4.3
1267,40891,Modbury,Education,Primary - Government,254,17.5,"94,526",19.5,"1,314,787",18.2,254.0,17.5
1268,40891,Modbury,Education,Primary - Catholic,35,2.4,"26,196",5.4,"380,604",5.3,35.0,2.4
1269,40891,Modbury,Education,Primary - other non Government,58,4.0,"22,589",4.7,"231,490",3.2,58.0,4.0
1270,40891,Modbury,Education,Secondary - Government,149,10.2,"52,721",10.9,"827,505",11.5,149.0,10.2
1271,40891,Modbury,Education,Secondary - Catholic,38,2.6,"19,484",4.0,"338,384",4.7,38.0,2.6
1272,40891,Modbury,Education,Secondary - other non Government,31,2.1,"21,053",4.3,"280,618",3.9,31.0,2.1
1273,40891,Modbury,Education,Technical or further education institution,134,9.2,"31,394",6.5,"424,869",5.9,134.0,9.2
1274,40891,Modbury,Education,University or tertiary institution,373,25.7,"78,780",16.2,"1,160,626",16.1,373.0,25.7
1275,40891,Modbury,Education,Other,61,4.2,"11,501",2.4,"198,383",2.8,61.0,4.2
1276,40891,Modbury,Education,Not stated,259,17.8,"106,438",21.9,"1,707,023",23.7,259.0,17.8
1277,40891,Modbury,Level of highest Educational attainment,Bachelor Degree level and above,864,19.5,"256,510",18.5,"4,181,406",22.0,864.0,19.5
1278,40891,Modbury,Level of highest Educational attainment,Advanced Diploma and Diploma level,372,8.4,"115,102",8.3,"1,687,893",8.9,372.0,8.4
1279,40891,Modbury,Level of highest Educational attainment,Certificate level IV,149,3.4,"42,793",3.1,"551,767",2.9,149.0,3.4
1280,40891,Modbury,Level of highest Educational attainment,Certificate level III,597,13.5,"188,790",13.6,"2,442,203",12.8,597.0,13.5
1281,40891,Modbury,Level of highest Educational attainment,Year 12,770,17.4,"214,813",15.5,"2,994,097",15.7,770.0,17.4
1282,40891,Modbury,Level of highest Educational attainment,Year 11,367,8.3,"128,782",9.3,"941,531",4.9,367.0,8.3
1283,40891,Modbury,Level of highest Educational attainment,Year 10,470,10.6,"138,607",10.0,"2,054,331",10.8,470.0,10.6
1284,40891,Modbury,Level of highest Educational attainment,Certificate level II,4,0.1,"1,077",0.1,"13,454",0.1,4.0,0.1
1285,40891,Modbury,Level of highest Educational attainment,Certificate level I,0,0.0,174,0.0,"2,176",0.0,0.0,0.0
1286,40891,Modbury,Level of highest Educational attainment,Year 9 or below,394,8.9,"119,572",8.6,"1,529,897",8.0,394.0,8.9
1287,40891,Modbury,Level of highest Educational attainment,No educational attainment,22,0.5,"11,000",0.8,"145,844",0.8,22.0,0.5
1288,40891,Modbury,Level of highest Educational attainment,Not stated,292,6.6,"129,257",9.3,"1,974,794",10.4,292.0,6.6
1289,40891,Modbury,Employment,Worked full-time,"1,297",52.8,"435,110",53.9,"6,623,065",57.7,1297.0,52.8
1290,40891,Modbury,Employment,Worked part-time,813,33.1,"270,409",33.5,"3,491,503",30.4,813.0,33.1
1291,40891,Modbury,Employment,Away from work,99,4.0,"40,582",5.0,"569,276",5.0,99.0,4.0
1292,40891,Modbury,Employment,Unemployed,248,10.1,"60,488",7.5,"787,452",6.9,248.0,10.1
1293,40891,Modbury,Median weekly incomes,Personal,533,--,600,--,662,--,533.0,0.0
1294,40891,Modbury,Median weekly incomes,Family,"1,329",--,"1,510",--,"1,734",--,1329.0,0.0
1295,40891,Modbury,Median weekly incomes,Household,"1,084",--,"1,206",--,"1,438",--,1084.0,0.0
1296,40891,Modbury,Family composition,Couple family without children,548,40.3,"178,588",40.2,"2,291,987",37.8,548.0,40.3
1297,40891,Modbury,Family composition,Couple family with children,536,39.4,"184,733",41.6,"2,716,224",44.7,536.0,39.4
1298,40891,Modbury,Family composition,One parent family,261,19.2,"73,128",16.5,"959,543",15.8,261.0,19.2
1299,40891,Modbury,Family composition,Other family,16,1.2,"7,282",1.6,"102,559",1.7,16.0,1.2
1300,40891,Modbury,Single (or lone) parents,Male,--,16.9,--,19.4,--,18.2,0.0,16.9
1301,40891,Modbury,Single (or lone) parents,Female,--,83.1,--,80.6,--,81.8,0.0,83.1
1302,40891,Modbury,Employment status of parents,"Both employed, worked full-time",179,16.5,"67,049",18.5,"1,084,006",21.6,179.0,16.5
1303,40891,Modbury,Employment status of parents,"Both employed, worked part-time",42,3.9,"16,589",4.6,"203,596",4.1,42.0,3.9
1304,40891,Modbury,Employment status of parents,"One employed full-time, one part-time",225,20.8,"83,567",23.0,"1,086,460",21.7,225.0,20.8
1305,40891,Modbury,Employment status of parents,"One employed full-time, other not working",153,14.1,"47,483",13.1,"749,886",15.0,153.0,14.1
1306,40891,Modbury,Employment status of parents,"One employed part-time, other not working",80,7.4,"23,992",6.6,"302,037",6.0,80.0,7.4
1307,40891,Modbury,Employment status of parents,Both not working,313,28.9,"84,108",23.1,"1,006,697",20.1,313.0,28.9
1308,40891,Modbury,Employment status of parents,Other (includes away from work),43,4.0,"18,943",5.2,"264,145",5.3,43.0,4.0
1309,40891,Modbury,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),49,4.5,"21,592",5.9,"311,381",6.2,49.0,4.5
1310,40891,Modbury,Dwelling count,Occupied private dwellings,"2,047",92.9,"638,782",87.4,"8,286,073",88.8,2047.0,92.9
1311,40891,Modbury,Dwelling count,Unoccupied private dwellings,156,7.1,"92,242",12.6,"1,039,874",11.2,156.0,7.1
1312,40891,Modbury,Dwelling structure,Separate house,"1,602",78.3,"496,799",77.8,"6,041,788",72.9,1602.0,78.3
1313,40891,Modbury,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",303,14.8,"94,510",14.8,"1,055,016",12.7,303.0,14.8
1314,40891,Modbury,Dwelling structure,Flat or apartment,136,6.6,"42,003",6.6,"1,087,434",13.1,136.0,6.6
1315,40891,Modbury,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
1316,40891,Modbury,Number of bedrooms,None (includes bedsitters),3,0.1,"1,611",0.3,"39,769",0.5,3.0,0.1
1317,40891,Modbury,Number of bedrooms,1 bedroom,55,2.7,"21,505",3.4,"411,252",5.0,55.0,2.7
1318,40891,Modbury,Number of bedrooms,2 bedrooms,402,19.7,"118,792",18.6,"1,562,759",18.9,402.0,19.7
1319,40891,Modbury,Number of bedrooms,3 bedrooms,"1,201",58.8,"333,035",52.1,"3,403,190",41.1,1201.0,58.8
1320,40891,Modbury,Number of bedrooms,4 or more bedrooms,333,16.3,"150,400",23.5,"2,670,758",32.2,333.0,16.3
1321,40891,Modbury,Number of bedrooms,Number of bedrooms not stated,49,2.4,"13,455",2.1,"198,351",2.4,49.0,2.4
1322,40891,Modbury,Number of bedrooms,Average number of bedrooms per dwelling,2.9,--,3,--,3.1,--,2.9,0.0
1323,40891,Modbury,Number of bedrooms,Average number of people per household,2.3,--,2.4,--,2.6,--,2.3,0.0
1324,40891,Modbury,Tenure,Owned outright,662,32.4,"205,531",32.2,"2,565,695",31.0,662.0,32.4
1325,40891,Modbury,Tenure,Owned with a mortgage,663,32.5,"225,670",35.3,"2,855,222",34.5,663.0,32.5
1326,40891,Modbury,Tenure,Rented,591,28.9,"182,180",28.5,"2,561,302",30.9,591.0,28.9
1327,40891,Modbury,Tenure,Other tenure type,82,4.0,"9,847",1.5,"78,994",1.0,82.0,4.0
1328,40891,Modbury,Tenure,Tenure type not stated,45,2.2,"15,566",2.4,"224,869",2.7,45.0,2.2
1329,40891,Modbury,Household income,Less than $650 gross weekly income,--,25.5,--,23.8,--,20.0,0.0,25.5
1330,40891,Modbury,Household income,More than $3000 gross weekly income,--,4.7,--,10.7,--,16.4,0.0,4.7
1331,40891,Modbury,Number of registered motor vehicles,None,185,9.0,"47,848",7.5,"623,829",7.5,185.0,9.0
1332,40891,Modbury,Number of registered motor vehicles,1 motor vehicle,907,44.3,"228,940",35.8,"2,881,485",34.8,907.0,44.3
1333,40891,Modbury,Number of registered motor vehicles,2 motor vehicles,657,32.1,"229,930",36.0,"2,999,184",36.2,657.0,32.1
1334,40891,Modbury,Number of registered motor vehicles,3 or more vehicles,244,11.9,"112,047",17.5,"1,496,382",18.1,244.0,11.9
1335,40891,Modbury,Number of registered motor vehicles,Number of motor vehicles not stated,54,2.6,"20,017",3.1,"285,197",3.4,54.0,2.6
1336,40891,Modbury,Dwelling internet connection,Internet not accessed from dwelling,337,16.5,"108,737",17.0,"1,172,415",14.1,337.0,16.5
1337,40891,Modbury,Dwelling internet connection,Internet accessed from dwelling,"1,660",81.2,"515,114",80.6,"6,892,165",83.2,1660.0,81.2
1338,40891,Modbury,Dwelling internet connection,Not stated,47,2.3,"14,941",2.3,"221,494",2.7,47.0,2.3
1339,40892,Modbury Heights,People,Male,"3,264",48.7,"825,997",49.3,"11,546,638",49.3,3264.0,48.7
1340,40892,Modbury Heights,People,Female,"3,435",51.3,"850,652",50.7,"11,855,248",50.7,3435.0,51.3
1341,40892,Modbury Heights,People,Aboriginal and/or Torres Strait Islander people,72,1.1,"34,184",2.0,"649,171",2.8,72.0,1.1
1342,40892,Modbury Heights,Age,Median age,40,--,40,--,38,--,40.0,0.0
1343,40892,Modbury Heights,Age,0-4 years,458,6.8,"97,072",5.8,"1,464,779",6.3,458.0,6.8
1344,40892,Modbury Heights,Age,5-9 years,408,6.1,"100,466",6.0,"1,502,646",6.4,408.0,6.1
1345,40892,Modbury Heights,Age,10-14 years,352,5.3,"95,461",5.7,"1,397,183",6.0,352.0,5.3
1346,40892,Modbury Heights,Age,15-19 years,411,6.1,"100,686",6.0,"1,421,595",6.1,411.0,6.1
1347,40892,Modbury Heights,Age,20-24 years,380,5.7,"107,986",6.4,"1,566,793",6.7,380.0,5.7
1348,40892,Modbury Heights,Age,25-29 years,381,5.7,"107,361",6.4,"1,664,602",7.1,381.0,5.7
1349,40892,Modbury Heights,Age,30-34 years,479,7.2,"110,751",6.6,"1,703,847",7.3,479.0,7.2
1350,40892,Modbury Heights,Age,35-39 years,429,6.4,"102,818",6.1,"1,561,679",6.7,429.0,6.4
1351,40892,Modbury Heights,Age,40-44 years,476,7.1,"106,650",6.4,"1,583,257",6.8,476.0,7.1
1352,40892,Modbury Heights,Age,45-49 years,462,6.9,"113,619",6.8,"1,581,455",6.8,462.0,6.9
1353,40892,Modbury Heights,Age,50-54 years,448,6.7,"113,272",6.8,"1,523,551",6.5,448.0,6.7
1354,40892,Modbury Heights,Age,55-59 years,485,7.2,"111,896",6.7,"1,454,332",6.2,485.0,7.2
1355,40892,Modbury Heights,Age,60-64 years,487,7.3,"102,028",6.1,"1,299,397",5.6,487.0,7.3
1356,40892,Modbury Heights,Age,65-69 years,431,6.4,"96,286",5.7,"1,188,999",5.1,431.0,6.4
1357,40892,Modbury Heights,Age,70-74 years,266,4.0,"72,563",4.3,"887,716",3.8,266.0,4.0
1358,40892,Modbury Heights,Age,75-79 years,163,2.4,"53,885",3.2,"652,657",2.8,163.0,2.4
1359,40892,Modbury Heights,Age,80-84 years,99,1.5,"39,374",2.3,"460,549",2.0,99.0,1.5
1360,40892,Modbury Heights,Age,85 years and over,83,1.2,"44,479",2.7,"486,842",2.1,83.0,1.2
1361,40892,Modbury Heights,Registered marital status,Married,"2,955",53.9,"659,638",47.7,"9,148,218",48.1,2955.0,53.9
1362,40892,Modbury Heights,Registered marital status,Separated,150,2.7,"44,199",3.2,"608,059",3.2,150.0,2.7
1363,40892,Modbury Heights,Registered marital status,Divorced,485,8.8,"127,916",9.2,"1,626,890",8.5,485.0,8.8
1364,40892,Modbury Heights,Registered marital status,Widowed,250,4.6,"83,281",6.0,"985,204",5.2,250.0,4.6
1365,40892,Modbury Heights,Registered marital status,Never married,"1,643",30.0,"468,621",33.9,"6,668,910",35.0,1643.0,30.0
1366,40892,Modbury Heights,Social marital status,Registered marriage,"2,749",53.6,"582,236",47.4,"8,001,141",47.7,2749.0,53.6
1367,40892,Modbury Heights,Social marital status,De facto marriage,463,9.0,"126,020",10.3,"1,751,731",10.4,463.0,9.0
1368,40892,Modbury Heights,Social marital status,Not married,"1,921",37.4,"520,539",42.4,"7,024,973",41.9,1921.0,37.4
1369,40892,Modbury Heights,Education,Preschool,84,5.1,"20,292",4.2,"347,621",4.8,84.0,5.1
1370,40892,Modbury Heights,Education,Primary - Government,430,25.9,"94,526",19.5,"1,314,787",18.2,430.0,25.9
1371,40892,Modbury Heights,Education,Primary - Catholic,78,4.7,"26,196",5.4,"380,604",5.3,78.0,4.7
1372,40892,Modbury Heights,Education,Primary - other non Government,77,4.6,"22,589",4.7,"231,490",3.2,77.0,4.6
1373,40892,Modbury Heights,Education,Secondary - Government,248,14.9,"52,721",10.9,"827,505",11.5,248.0,14.9
1374,40892,Modbury Heights,Education,Secondary - Catholic,46,2.8,"19,484",4.0,"338,384",4.7,46.0,2.8
1375,40892,Modbury Heights,Education,Secondary - other non Government,65,3.9,"21,053",4.3,"280,618",3.9,65.0,3.9
1376,40892,Modbury Heights,Education,Technical or further education institution,106,6.4,"31,394",6.5,"424,869",5.9,106.0,6.4
1377,40892,Modbury Heights,Education,University or tertiary institution,254,15.3,"78,780",16.2,"1,160,626",16.1,254.0,15.3
1378,40892,Modbury Heights,Education,Other,33,2.0,"11,501",2.4,"198,383",2.8,33.0,2.0
1379,40892,Modbury Heights,Education,Not stated,242,14.6,"106,438",21.9,"1,707,023",23.7,242.0,14.6
1380,40892,Modbury Heights,Level of highest Educational attainment,Bachelor Degree level and above,800,14.6,"256,510",18.5,"4,181,406",22.0,800.0,14.6
1381,40892,Modbury Heights,Level of highest Educational attainment,Advanced Diploma and Diploma level,529,9.7,"115,102",8.3,"1,687,893",8.9,529.0,9.7
1382,40892,Modbury Heights,Level of highest Educational attainment,Certificate level IV,249,4.5,"42,793",3.1,"551,767",2.9,249.0,4.5
1383,40892,Modbury Heights,Level of highest Educational attainment,Certificate level III,931,17.0,"188,790",13.6,"2,442,203",12.8,931.0,17.0
1384,40892,Modbury Heights,Level of highest Educational attainment,Year 12,940,17.2,"214,813",15.5,"2,994,097",15.7,940.0,17.2
1385,40892,Modbury Heights,Level of highest Educational attainment,Year 11,594,10.8,"128,782",9.3,"941,531",4.9,594.0,10.8
1386,40892,Modbury Heights,Level of highest Educational attainment,Year 10,576,10.5,"138,607",10.0,"2,054,331",10.8,576.0,10.5
1387,40892,Modbury Heights,Level of highest Educational attainment,Certificate level II,0,0.0,"1,077",0.1,"13,454",0.1,0.0,0.0
1388,40892,Modbury Heights,Level of highest Educational attainment,Certificate level I,0,0.0,174,0.0,"2,176",0.0,0.0,0.0
1389,40892,Modbury Heights,Level of highest Educational attainment,Year 9 or below,348,6.4,"119,572",8.6,"1,529,897",8.0,348.0,6.4
1390,40892,Modbury Heights,Level of highest Educational attainment,No educational attainment,16,0.3,"11,000",0.8,"145,844",0.8,16.0,0.3
1391,40892,Modbury Heights,Level of highest Educational attainment,Not stated,337,6.2,"129,257",9.3,"1,974,794",10.4,337.0,6.2
1392,40892,Modbury Heights,Employment,Worked full-time,"2,030",57.3,"435,110",53.9,"6,623,065",57.7,2030.0,57.3
1393,40892,Modbury Heights,Employment,Worked part-time,"1,124",31.7,"270,409",33.5,"3,491,503",30.4,1124.0,31.7
1394,40892,Modbury Heights,Employment,Away from work,182,5.1,"40,582",5.0,"569,276",5.0,182.0,5.1
1395,40892,Modbury Heights,Employment,Unemployed,209,5.9,"60,488",7.5,"787,452",6.9,209.0,5.9
1396,40892,Modbury Heights,Median weekly incomes,Personal,659,--,600,--,662,--,659.0,0.0
1397,40892,Modbury Heights,Median weekly incomes,Family,"1,609",--,"1,510",--,"1,734",--,1609.0,0.0
1398,40892,Modbury Heights,Median weekly incomes,Household,"1,379",--,"1,206",--,"1,438",--,1379.0,0.0
1399,40892,Modbury Heights,Family composition,Couple family without children,758,38.7,"178,588",40.2,"2,291,987",37.8,758.0,38.7
1400,40892,Modbury Heights,Family composition,Couple family with children,874,44.6,"184,733",41.6,"2,716,224",44.7,874.0,44.6
1401,40892,Modbury Heights,Family composition,One parent family,303,15.5,"73,128",16.5,"959,543",15.8,303.0,15.5
1402,40892,Modbury Heights,Family composition,Other family,24,1.2,"7,282",1.6,"102,559",1.7,24.0,1.2
1403,40892,Modbury Heights,Single (or lone) parents,Male,--,17.6,--,19.4,--,18.2,0.0,17.6
1404,40892,Modbury Heights,Single (or lone) parents,Female,--,82.4,--,80.6,--,81.8,0.0,82.4
1405,40892,Modbury Heights,Employment status of parents,"Both employed, worked full-time",331,20.1,"67,049",18.5,"1,084,006",21.6,331.0,20.1
1406,40892,Modbury Heights,Employment status of parents,"Both employed, worked part-time",59,3.6,"16,589",4.6,"203,596",4.1,59.0,3.6
1407,40892,Modbury Heights,Employment status of parents,"One employed full-time, one part-time",406,24.6,"83,567",23.0,"1,086,460",21.7,406.0,24.6
1408,40892,Modbury Heights,Employment status of parents,"One employed full-time, other not working",254,15.4,"47,483",13.1,"749,886",15.0,254.0,15.4
1409,40892,Modbury Heights,Employment status of parents,"One employed part-time, other not working",110,6.7,"23,992",6.6,"302,037",6.0,110.0,6.7
1410,40892,Modbury Heights,Employment status of parents,Both not working,324,19.6,"84,108",23.1,"1,006,697",20.1,324.0,19.6
1411,40892,Modbury Heights,Employment status of parents,Other (includes away from work),97,5.9,"18,943",5.2,"264,145",5.3,97.0,5.9
1412,40892,Modbury Heights,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),68,4.1,"21,592",5.9,"311,381",6.2,68.0,4.1
1413,40892,Modbury Heights,Dwelling count,Occupied private dwellings,"2,506",93.9,"638,782",87.4,"8,286,073",88.8,2506.0,93.9
1414,40892,Modbury Heights,Dwelling count,Unoccupied private dwellings,164,6.1,"92,242",12.6,"1,039,874",11.2,164.0,6.1
1415,40892,Modbury Heights,Dwelling structure,Separate house,"2,295",91.6,"496,799",77.8,"6,041,788",72.9,2295.0,91.6
1416,40892,Modbury Heights,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",208,8.3,"94,510",14.8,"1,055,016",12.7,208.0,8.3
1417,40892,Modbury Heights,Dwelling structure,Flat or apartment,3,0.1,"42,003",6.6,"1,087,434",13.1,3.0,0.1
1418,40892,Modbury Heights,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
1419,40892,Modbury Heights,Number of bedrooms,None (includes bedsitters),0,0.0,"1,611",0.3,"39,769",0.5,0.0,0.0
1420,40892,Modbury Heights,Number of bedrooms,1 bedroom,46,1.8,"21,505",3.4,"411,252",5.0,46.0,1.8
1421,40892,Modbury Heights,Number of bedrooms,2 bedrooms,150,6.0,"118,792",18.6,"1,562,759",18.9,150.0,6.0
1422,40892,Modbury Heights,Number of bedrooms,3 bedrooms,"1,581",62.9,"333,035",52.1,"3,403,190",41.1,1581.0,62.9
1423,40892,Modbury Heights,Number of bedrooms,4 or more bedrooms,691,27.5,"150,400",23.5,"2,670,758",32.2,691.0,27.5
1424,40892,Modbury Heights,Number of bedrooms,Number of bedrooms not stated,47,1.9,"13,455",2.1,"198,351",2.4,47.0,1.9
1425,40892,Modbury Heights,Number of bedrooms,Average number of bedrooms per dwelling,3.2,--,3,--,3.1,--,3.2,0.0
1426,40892,Modbury Heights,Number of bedrooms,Average number of people per household,2.6,--,2.4,--,2.6,--,2.6,0.0
1427,40892,Modbury Heights,Tenure,Owned outright,862,34.2,"205,531",32.2,"2,565,695",31.0,862.0,34.2
1428,40892,Modbury Heights,Tenure,Owned with a mortgage,"1,180",46.8,"225,670",35.3,"2,855,222",34.5,1180.0,46.8
1429,40892,Modbury Heights,Tenure,Rented,420,16.6,"182,180",28.5,"2,561,302",30.9,420.0,16.6
1430,40892,Modbury Heights,Tenure,Other tenure type,10,0.4,"9,847",1.5,"78,994",1.0,10.0,0.4
